0.03379,0.03326,0.03314,0.03305,0.03309,0.03296,0.03292,0.03313,0.03324,0.03316,0.03315,0.03264,0.03274,0.03307,0.03371,0.03332,0.03304,0.03274,0.03319,0.03323
0.03319,0.03372,0.03378,0.03317,0.03357,0.03292,0.03284,0.03343,0.03337,0.03359,0.03308,0.03307,0.0335,0.03309,0.03327,0.03297,0.03304,0.03349,0.03318,0.03287
0.03233,0.03324,0.03325,0.03245,0.03317,0.03378,0.03321,0.03325,0.03298,0.03341,0.03269,0.03311,0.03269,0.03279,0.03324,0.03306,0.03255,0.0332,0.03283,0.03329
0.03318,0.03307,0.0331,0.0333,0.03318,0.03308,0.03513,0.0349,0.03365,0.03431,0.034,0.03432,0.0387,0.03451,0.03486,0.03468,0.03448,0.03469,0.03415,0.03392
