0.54067,1.07288,1.60312,2.13199,2.66153,3.18897,3.71576,4.24584,4.77772,5.30829,5.83875,6.36102,6.88488,7.4141,7.95342,8.48659,9.01529,9.5392,10.0703,10.60194
0.53099,1.07058,1.61103,2.14183,2.67896,3.20572,3.73112,4.26598,4.79995,5.33735,5.86666,6.39588,6.93183,7.46122,7.99357,8.52119,9.04986,9.58565,10.11648,10.64249
0.51724,1.04906,1.58112,2.10032,2.63104,3.17148,3.70291,4.235,4.76269,5.29719,5.82032,6.35016,6.87326,7.39786,7.92977,8.45874,8.97961,9.51084,10.03608,10.56872
0.53086,1.05998,1.58954,2.12239,2.65331,3.18253,3.74462,4.30298,4.84141,5.39045,5.93448,6.48356,7.10279,7.65499,8.21285,8.76778,9.31952,9.87459,10.42096,10.96369
